original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short desc,start_dt,end_dt,days_remaining,contract_amount,tot_payments,orig_vendor
1420095,1420095,Office Of Housing & Community Dev,Keystone Hospice,Housing & Economic Development,OPERATING COSTS,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,165000.0,110000.0,Keystone Hospice
1420356,1420356,Office Of Housing & Community Dev,Korean Community Development Services Center,Housing & Economic Development,Housing Counseling,2013-11-01T00:00:00Z,2014-10-31T00:00:00Z,214,75000.0,41665.0,Korean Community Development Services Center
1420177,1420177,Office Of Housing & Community Dev,"Liberty Resources, Inc.",Housing & Economic Development,HOUSING COUNSELING,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,118000.0,77000.0,"Liberty Resources, Inc."
1420100,1420100,Office Of Housing & Community Dev,Mazzoni Center,Housing & Economic Development,TBRA Rental Assistance,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1127520.0,531154.0,Mazzoni Center
1420282,1420282,Office Of Housing & Community Dev,Mount Airy U.S.A.,Housing & Economic Development,Housing Counseling,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,153,118000.0,42709.0,Mount Airy U.S.A.
MPXX14000273,MPXX14000273,Office Of Housing & Community Dev,Neighborhood Reinvestment Corporation,Miscellaneous Order,CounselorMax,2013-11-15T00:00:00Z,2014-06-30T00:00:00Z,91,15000.0,2975.0,Neighborhood Reinvestment Corporation
1420168,1420168,Office Of Housing & Community Dev,New Kensington Community Development Corp,Housing & Economic Development,Housing Counseling,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,313000.0,148049.0,New Kensington Community Development Corp
1420196,1420196,Office Of Housing & Community Dev,Norris Square Civic Association,Housing & Economic Development,Housing Counseling,2013-11-01T00:00:00Z,2014-10-31T00:00:00Z,214,78000.0,4293.0,Norris Square Civic Association
1420306,1420306,Office Of Housing & Community Dev,"Northwest Counseling Service, Inc.",Housing & Economic Development,Housing Counseling,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,122,310000.0,0.0,"Northwest Counseling Service, Inc."
1420197,1420197,Office Of Housing & Community Dev,"Nueva Esperanza, Inc.",Housing & Economic Development,Housing Counseling,2013-11-01T00:00:00Z,2014-10-31T00:00:00Z,214,103000.0,16879.0,"Nueva Esperanza, Inc."
1320670,1320670,Office Of Housing & Community Dev,Osvaldo Aviles,Housing & Economic Development,Spanish Translation Svs,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,0,10000.0,3080.0,Osvaldo Aviles
1320670,132067001,Office Of Housing & Community Dev,Osvaldo Aviles,Housing & Economic Development,Translation Services,2014-02-01T00:00:00Z,2015-01-31T00:00:00Z,306,10000.0,0.0,Osvaldo Aviles
1420076,1420076,Office Of Housing & Community Dev,Pennsylvania Community Real Estate Corporation,Housing & Economic Development,HOPWA RENTAL ASSISTANCE,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,3134765.0,2766555.0,Pennsylvania Community Real Estate Corporation
1420181,1420181,Office Of Housing & Community Dev,Pennsylvania Community Real Estate Corporation,Housing & Economic Development,HOUSING COUNSELING,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,278000.0,226597.0,Pennsylvania Community Real Estate Corporation
1420105,1420105,Office Of Housing & Community Dev,Pennsylvania Horticultural Society,Housing & Economic Development,Managemnt of  Vacant Land,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,2767000.0,1410965.0,Pennsylvania Horticultural Society
1420186,1420186,Office Of Housing & Community Dev,Pennsylvania Horticultural Society,Housing & Economic Development,Open Space Revitalization,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,350000.0,184554.0,Pennsylvania Horticultural Society
1320694,1320694,Office Of Housing & Community Dev,Phila Chinatown Dev Corp,Housing & Economic Development,EasternTowerCommunity Ctr,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,0,50000.0,50000.0,Phila Chinatown Dev Corp
1420303,1420303,Office Of Housing & Community Dev,Philadelphia Association of Community Development Corps,Housing & Economic Development,Technical Assistance,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,105500.0,61330.0,Philadelphia Association of Community Development Corps
1420307,1420307,Office Of Housing & Community Dev,Philadelphia Council For Community Advancement,Housing & Economic Development,Housing Counseling,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,153,312000.0,179254.0,Philadelphia Council For Community Advancement
1120160,112016003,Office Of Housing & Community Dev,Philadelphia Housing Development Corporation,Housing & Economic Development,Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,0.0,129780.0,Philadelphia Housing Development Corporation
1220129,122012902,Office Of Housing & Community Dev,Philadelphia Housing Development Corporation,Housing & Economic Development,Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,0.0,0.0,Philadelphia Housing Development Corporation
1320212,132021201,Office Of Housing & Community Dev,Philadelphia Housing Development Corporation,Housing & Economic Development,Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,0.0,49857.0,Philadelphia Housing Development Corporation
1320594,132059401,Office Of Housing & Community Dev,Philadelphia Housing Development Corporation,Housing & Economic Development,Homebuyer Assistance Gran,2014-01-01T00:00:00Z,2014-12-31T00:00:00Z,275,0.0,0.0,Philadelphia Housing Development Corporation
1420161,1420161,Office Of Housing & Community Dev,Philadelphia Housing Development Corporation,Housing & Economic Development,OPERATING COSTS,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,8000000.0,2943559.0,Philadelphia Housing Development Corporation
1420162,1420162,Office Of Housing & Community Dev,Philadelphia Housing Development Corporation,Housing & Economic Development,PROGRAM SERVICES,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1.4E7,3705070.0,Philadelphia Housing Development Corporation
1420336,1420336,Office Of Housing & Community Dev,Philadelphia Senior Center,Housing & Economic Development,Housing Counseling,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,153,75000.0,0.0,Philadelphia Senior Center
1320521,132052101,Office Of Housing & Community Dev,Philadelphia VIP,Housing & Economic Development,Vac. Prevention/Tangled T,2012-07-01T00:00:00Z,2014-03-31T00:00:00Z,0,120000.0,119998.68,Philadelphia VIP
1420108,1420108,Office Of Housing & Community Dev,Philadelphia VIP,Housing & Economic Development,Vacancy Prevention Servic,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,180000.0,76169.38,Philadelphia VIP
1420225,1420225,Office Of Housing & Community Dev,Philadelphia Youth for Change Charter School,Housing & Economic Development,Job Training,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,153,300000.0,115288.0,Philadelphia Youth for Change Charter School
1420074,1420074,Office Of Housing & Community Dev,Public Health Management Corporation,Housing & Economic Development,AIDS Housing/Info/Refer.,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,123900.0,64847.0,Public Health Management Corporation
1420159,1420159,Office Of Housing & Community Dev,Public Health Management Corporation,Housing & Economic Development,EMERGENCY PAYMENTS,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,105066.0,96104.0,Public Health Management Corporation
1220532,122053201,Office Of Housing & Community Dev,Reape Jeffers & Associates,Housing & Economic Development,Appraisal Services,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,0,0.0,0.0,Reape Jeffers & Associates
1120176,112017603,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Housing & Economic Development,RDA Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,0.0,0.0,Redevelopment Authority of the City of Philadelphia
1220132,122013202,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Housing & Economic Development,RDA Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,0.0,474619.0,Redevelopment Authority of the City of Philadelphia
1320400,132040001,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Housing & Economic Development,RDA Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,0.0,2029223.95,Redevelopment Authority of the City of Philadelphia
1320658,1320658,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Housing & Economic Development,RDA CDBG FLOAT LOAN,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,0,1.5E7,0.0,Redevelopment Authority of the City of Philadelphia
1420288,1420288,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Housing & Economic Development,RDA Administrative Servic,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1.1E7,2768140.83,Redevelopment Authority of the City of Philadelphia
1420289,1420289,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Housing & Economic Development,RDA Program Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,3.0E7,0.0,Redevelopment Authority of the City of Philadelphia
1420290,1420290,Office Of Housing & Community Dev,Redevelopment Authority of the City of Philadelphia,Housing & Economic Development,NAC Rapid Payments,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,1345000.0,466157.0,Redevelopment Authority of the City of Philadelphia
1420024,1420024,Office Of Housing & Community Dev,Resources for Human Development Inc,Housing & Economic Development,TRANSITIONAL HOUSING PROG,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,369553.0,162958.0,Resources for Human Development Inc
MPXX14000253,MPXX14000253,Office Of Housing & Community Dev,Robert Lukens,Miscellaneous Order,Capacity Building,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,17810.0,Robert Lukens
1420167,1420167,Office Of Housing & Community Dev,Southwest Community Development Corporation,Housing & Economic Development,Housing Counseling,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,153,128000.0,62951.34,Southwest Community Development Corporation
1420374,1420374,Office Of Housing & Community Dev,Stephen Metraux,Housing & Economic Development,HOUSING NEEDS ASSESSMENT,2013-11-01T00:00:00Z,2014-10-31T00:00:00Z,214,17000.0,0.0,Stephen Metraux
1420073,1420073,Office Of Housing & Community Dev,The Non-Profit Housing Dev. Corporation of Penn.,Housing & Economic Development,HOPWA Housing Subsidies,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,198815.0,138732.0,The Non-Profit Housing Dev. Corporation of Penn.
1420226,1420226,Office Of Housing & Community Dev,The Partnership CDC,Housing & Economic Development,Housing Counseling,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,114000.0,69778.0,The Partnership CDC
1120117,112011703,Office Of Housing & Community Dev,Tiger Productions,Housing & Economic Development,Communication Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,70000.0,4940.0,Tiger Productions
1420304,1420304,Office Of Housing & Community Dev,Unemployment Information Center,Housing & Economic Development,Housing Counseling,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,386000.0,204122.0,Unemployment Information Center
1420276,1420276,Office Of Housing & Community Dev,United Communities Southeast Phila,Housing & Economic Development,Housing Counseling,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,122,153000.0,88865.0,United Communities Southeast Phila
1420373,1420373,Office Of Housing & Community Dev,"University of Pennsylvania, Trustees of the",Housing & Economic Development,HOUSING NEEDS ASSESSMENT,2013-11-01T00:00:00Z,2014-10-31T00:00:00Z,214,58000.0,0.0,"University of Pennsylvania, Trustees of the"
1320661,1320661,Office Of Housing & Community Dev,Urban Affairs Coalition,Housing & Economic Development,Technical Assistance,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,0,150000.0,36892.0,Urban Affairs Coalition
1420109,1420109,Office Of Housing & Community Dev,Urban Affairs Coalition,Housing & Economic Development,Anti-Predatory Loans,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,60000.0,37515.0,Urban Affairs Coalition
1420171,1420171,Office Of Housing & Community Dev,Urban Affairs Coalition,Housing & Economic Development,Camp. for Work. Families,2013-11-01T00:00:00Z,2014-10-31T00:00:00Z,214,48000.0,23206.0,Urban Affairs Coalition
1420352,1420352,Office Of Housing & Community Dev,Urban Affairs Coalition,Housing & Economic Development,Wells Fargo Agreement,2013-10-15T00:00:00Z,2014-10-14T00:00:00Z,197,1.0,0.0,Urban Affairs Coalition
1420286,1420286,Office Of Housing & Community Dev,Urban League of Philadelphia,Housing & Economic Development,Housing Counseling,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,122,225000.0,108309.0,Urban League of Philadelphia
1420191,1420191,Office Of Housing & Community Dev,Utility Emergency Services Fund,Housing & Economic Development,Utility Emergency Grant,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1070000.0,251425.0,Utility Emergency Services Fund
1420355,1420355,Office Of Housing & Community Dev,West Oak Lane Community Development Corporation,Housing & Economic Development,Housing Counseling,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,154000.0,42278.0,West Oak Lane Community Development Corporation
MPXX14000261,MPXX14000261,Office Of Property Assessments,American Signature Associates,Miscellaneous Order,Residentia Land Valuation,2013-10-18T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,30000.0,American Signature Associates
1320243,132024301,Office Of Property Assessments,Camins Associates,General Consultant Services,Chiel Appraisal Consultan,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,60000.0,3000.0,Camins Associates
MPXX14000170,MPXX14000170,Office Of Property Assessments,Congreso De Latinos Unidos Inc,Miscellaneous Order,AVI COMMUNITY OUTREACH,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,24995.0,24995.0,Congreso De Latinos Unidos Inc
MPXX14000264,MPXX14000264,Office Of Property Assessments,"Eight Eleven, Inc.",Miscellaneous Order,LOOP OUTREACH,2013-10-25T00:00:00Z,2014-06-30T00:00:00Z,91,32000.0,28522.42,"Eight Eleven, Inc."
MPXX14000340,MPXX14000340,Office Of Property Assessments,Geraldine Dougherty Company,Miscellaneous Order,Real Estate Appraiser,2014-02-10T00:00:00Z,2014-06-30T00:00:00Z,91,20000.0,0.0,Geraldine Dougherty Company
MPXX14000278,MPXX14000278,Office Of Property Assessments,Knowledge Solutions International,Miscellaneous Order,Office 2010 - Training,2013-11-20T00:00:00Z,2014-06-30T00:00:00Z,91,2100.0,2100.0,Knowledge Solutions International
MPXX14000209,MPXX14000209,Office Of Property Assessments,PennPraxis,Miscellaneous Order,Dating & Mapping Historic,2013-09-01T00:00:00Z,2014-06-30T00:00:00Z,91,14915.0,11186.25,PennPraxis
MPXX14000263,MPXX14000263,Office Of Property Assessments,PennPraxis,Miscellaneous Order,Dating & Mapping Historic,2013-10-23T00:00:00Z,2014-06-30T00:00:00Z,91,14915.0,0.0,PennPraxis
MPXX14000362,MPXX14000362,Office Of Property Assessments,Robert J Gloudemans,Miscellaneous Order,Mass Appraisal Training,2014-03-07T00:00:00Z,2014-06-30T00:00:00Z,91,11500.0,11500.0,Robert J Gloudemans
MPXX14000342,MPXX14000342,Office Of Property Assessments,"Robert Ludwig, Inc.",Miscellaneous Order,Real Estate Appraiser,2014-02-10T00:00:00Z,2014-06-30T00:00:00Z,91,20000.0,0.0,"Robert Ludwig, Inc."
1320154,132015403,Office Of Property Assessments,Vanguard Direct Inc.,Computer and Information Svcs,Longtime Owner Occupant P,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,153,279494.21,51832.1,Vanguard Direct Inc.
1320668,1320668,Office Of Supportive Housing,1260 Housing Development Corporation,OESS (OSHA),CoC HOPIN II,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,0,755964.0,609796.0,1260 Housing Development Corporation
1320767,1320767,Office Of Supportive Housing,1260 Housing Development Corporation,OESS (OSHA),CoC HOPIN IV,2013-05-01T00:00:00Z,2014-04-30T00:00:00Z,30,445920.0,254699.0,1260 Housing Development Corporation
1320782,1320782,Office Of Supportive Housing,1260 Housing Development Corporation,OESS (OSHA),CoC Combined,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,61,1188456.0,573810.0,1260 Housing Development Corporation
1420309,1420309,Office Of Supportive Housing,1260 Housing Development Corporation,OESS (OSHA),COC 1260 HOPIN I,2013-12-01T00:00:00Z,2014-11-30T00:00:00Z,244,899940.0,0.0,1260 Housing Development Corporation
1420221,1420221,Office Of Supportive Housing,Acts Christian Transitional Services Inc,OESS (OSHA),Emergency Hsg. Families,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1232000.0,770201.37,Acts Christian Transitional Services Inc
1420222,1420222,Office Of Supportive Housing,Acts Christian Transitional Services Inc,OESS (OSHA),Expanded Capacity EH,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,210324.0,121623.34,Acts Christian Transitional Services Inc
1320780,1320780,Office Of Supportive Housing,"Asociacion Puertorriquenos En Marcha, Inc.",OESS (OSHA),CoC APM -Esperanza,2013-06-01T00:00:00Z,2014-05-30T00:00:00Z,60,120600.0,70704.0,"Asociacion Puertorriquenos En Marcha, Inc."
1420258,1420258,Office Of Supportive Housing,"Asociacion Puertorriquenos En Marcha, Inc.",OESS (OSHA),COC -Escalera,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,85104.0,16464.0,"Asociacion Puertorriquenos En Marcha, Inc."
1420320,1420320,Office Of Supportive Housing,"Asociacion Puertorriquenos En Marcha, Inc.",OESS (OSHA),COC- APM Hogareno,2013-11-01T00:00:00Z,2014-10-31T00:00:00Z,214,309144.0,58494.0,"Asociacion Puertorriquenos En Marcha, Inc."
1320774,1320774,Office Of Supportive Housing,Bethesda Project Inc.,OESS (OSHA),CoC-Bainbridge,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,0,167172.0,112491.0,Bethesda Project Inc.
1420027,1420027,Office Of Supportive Housing,Bethesda Project Inc.,OESS (OSHA),Emergency Housing Single,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1543611.0,1059240.3,Bethesda Project Inc.
1420357,1420357,Office Of Supportive Housing,Bethesda Project Inc.,OESS (OSHA),Winter Cafe Singles,2013-12-15T00:00:00Z,2014-03-31T00:00:00Z,0,153860.0,116021.8,Bethesda Project Inc.
1420069,1420069,Office Of Supportive Housing,Calcutta House,OESS (OSHA),COC - Indy Place I,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,153,28368.0,7250.0,Calcutta House
1420324,1420324,Office Of Supportive Housing,Calcutta House,OESS (OSHA),COC - Serenity Court,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,63828.0,14852.0,Calcutta House
1420344,1420344,Office Of Supportive Housing,Calcutta House,OESS (OSHA),COC CALCUTTA INDY II,2013-12-01T00:00:00Z,2014-11-30T00:00:00Z,244,14184.0,3126.0,Calcutta House
1420383,1420383,Office Of Supportive Housing,Calcutta House,OESS (OSHA),CoC Calcutta Apartments,2014-01-01T00:00:00Z,2014-12-31T00:00:00Z,275,40416.0,5358.0,Calcutta House
