original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short desc,start_dt,end_dt,days_remaining,contract_amount,tot_payments,orig_vendor
1020289,102028904,Office Of Property Assessments,Geraldine Dougherty Company,General Consultant Services,Real Estatel Consultant ,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,20000,0,E. H. Lynn & Associates
1320153,1320153,Office Of Property Assessments,"Linebarger Goggan Blair & Sampson, LLP",General Consultant Services,Cust. Svc & Appl. Proc.,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1700000,1191105,
MPXX13000324,MPXX13000324,Office Of Property Assessments,Robert J Gloudemans,Miscellaneous Order,Mass Ap.Training & Assist,2013-03-18T10:20:44Z,2013-06-30T00:00:00Z,0,12500,0,Robert J Gloudemans
MPXX13000155,MPXX13000155,Office Of Property Assessments,Robert Zambrano,Miscellaneous Order,Appraisal Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,15360,15360,Robert Zambrano
MPXX13000214,MPXX13000214,Office Of Property Assessments,Robert Zambrano,Miscellaneous Order,Appraisal Services,2012-10-01T00:00:00Z,2013-06-30T00:00:00Z,0,14640,14640,Robert Zambrano
1320485,1320485,Office Of Property Assessments,The Star Group,General Consultant Services,Reassessment Outreach,2012-09-01T00:00:00Z,2013-08-30T00:00:00Z,61,325006,262961,The Star Group
1320154,1320154,Office Of Property Assessments,Vanguard Direct Inc.,Computer and Information Svcs,Cust. Svc & Appl. Proc.,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,242190,128659,Vanguard Direct Inc.
MPXX13000156,MPXX13000156,Office Of Property Assessments,Vincent Battestelli,Miscellaneous Order,Appraisal Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,15360,15360,Vincent Battestelli
MPXX13000213,MPXX13000213,Office Of Property Assessments,Vincent Battestelli,Miscellaneous Order,Appraisal Services,2012-10-01T00:00:00Z,2013-06-30T00:00:00Z,0,14640,14640,Vincent Battestelli
1220510,1220510,Office Of Supportive Housing,1260 Housing Development Corporation,OESS (OSHA),S+C HOPIN IV,2012-05-01T00:00:00Z,2013-04-30T00:00:00Z,0,431520,361589,1260 Housing Development Corporation
1220513,1220513,Office Of Supportive Housing,1260 Housing Development Corporation,OESS (OSHA),S+C Combined,2012-06-01T00:00:00Z,2013-05-31T00:00:00Z,0,1150188,712255,1260 Housing Development Corporation
1320468,1320468,Office Of Supportive Housing,1260 Housing Development Corporation,OESS (OSHA),S+C HOPIN I,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,153,872400,279381,1260 Housing Development Corporation
1320111,132011101,Office Of Supportive Housing,Acts Christian Transitional Services Inc,OESS (OSHA),Emergency Housing Family,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1258226,1121752,Acts Christian Transitional Services Inc
1320126,132012601,Office Of Supportive Housing,Acts Christian Transitional Services Inc,OESS (OSHA),Expanded Capacity EH,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,232674,158715,Acts Christian Transitional Services Inc
1220563,1220563,Office Of Supportive Housing,Asociacion De Puertorriquenos En Marcha,OESS (OSHA),S+C Esperenza,2012-06-01T00:00:00Z,2013-05-31T00:00:00Z,0,116328,92343,Asociacion De Puertorriquenos En Marcha
1320050,1320050,Office Of Supportive Housing,Asociacion De Puertorriquenos En Marcha,OESS (OSHA),S+C Escalera,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,92,85104,19850,Asociacion De Puertorriquenos En Marcha
1320467,1320467,Office Of Supportive Housing,Asociacion De Puertorriquenos En Marcha,OESS (OSHA),S+C Hogareno,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,123,295740,112373,Asociacion De Puertorriquenos En Marcha
1320119,1320119,Office Of Supportive Housing,Bethesda Project Inc.,OESS (OSHA),Single Emer.  Hsg.  OBP,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1543611,1394304,Bethesda Project Inc.
1320572,132057201,Office Of Supportive Housing,Bethesda Project Inc.,OESS (OSHA),Winter Cafe for Singles,2012-12-01T00:00:00Z,2013-06-30T00:00:00Z,0,464164,464164,Bethesda Project Inc.
1320470,132047001,Office Of Supportive Housing,Calcutta House,OESS (OSHA),S+C Indy Place I,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,62,103368,78289,Calcutta House
1320531,1320531,Office Of Supportive Housing,Calcutta House,OESS (OSHA),S+C Serenity Court,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,92,63828,35854,Calcutta House
1320573,1320573,Office Of Supportive Housing,Calcutta House,OESS (OSHA),S+C Indy Place II,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,153,14184,5180,Calcutta House
1320662,1320662,Office Of Supportive Housing,Calcutta House,OESS (OSHA),S+C Apartments,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,184,40416,10492,Calcutta House
1320028,1320028,Office Of Supportive Housing,Catholic Social Services,OESS (OSHA),Trans. Hsg. SHP Match,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,217129,197348,Catholic Social Services
1320190,1320190,Office Of Supportive Housing,Catholic Social Services,OESS (OSHA),Single Emerg Housing,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,335253,284538,Catholic Social Services
1220511,1220511,Office Of Supportive Housing,Citizens Acting Together Can Help -  Catch,OESS (OSHA),SHP Patriot House,2012-05-01T00:00:00Z,2013-04-30T00:00:00Z,0,138281,126646,Citizens Acting Together Can Help -  CATCH
1020382,102038205,Office Of Supportive Housing,Coelho Consulting,Computer and Information Svcs,Homeless Info System,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,92,411726,130792,Coelho Consulting
1320534,1320534,Office Of Supportive Housing,Coelho Consulting,Computer and Information Svcs,Clearinghouse Software,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,153,154000,0,Coelho Consulting
1320044,1320044,Office Of Supportive Housing,Comm For Dignity & Fairness For The Homeless Housing Dev Inc,OESS (OSHA),Support Case Mgmt.,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,51000,48769,Comm for Dignity & Fairness for the Homeless Housing Dev Inc
1320698,1320698,Office Of Supportive Housing,Congreso De Latinos Unidos Inc,OESS (OSHA),Domestic Violence Svcs.,2013-04-01T00:00:00Z,2013-06-30T00:00:00Z,0,125000,45238,Congreso De Latinos Unidos Inc
1020221,102022103,Office Of Supportive Housing,Corecare Food Services Inc.,OESS (OSHA),Kirkbride Food Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,635374,358174,Corecare Food Services Inc.
1320027,1320027,Office Of Supportive Housing,"Depaul, Usa, Inc.",OESS (OSHA),Transitional Housing,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,276544,,
MPXX13000079,MPXX13000079,Office Of Supportive Housing,"Dr. Bijan Etemad, M.D.",Miscellaneous Order,Resident Psychiatric Serv,2012-07-02T11:28:59Z,2013-06-30T00:00:00Z,0,16000,10000,
1320026,132002601,Office Of Supportive Housing,Drueding Center-project Rainbow,OESS (OSHA),Trans. Housing Ship Match,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,347707,298783,Drueding Center-Project Rainbow
1320046,1320046,Office Of Supportive Housing,Drueding Center-project Rainbow,OESS (OSHA),Blueprint Case Mngt.,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,266801,238487,Drueding Center-Project Rainbow
1320034,1320034,Office Of Supportive Housing,Episcopal Comm Services Of The Diocese Of Pa,OESS (OSHA),Emergency Housing Family,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,810000,722027,Episcopal Comm Services of the Diocese of Pa
1320224,1320224,Office Of Supportive Housing,"Food Management Services, Inc Dba Linton's Managed Services",OESS (OSHA),Riverview Food Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,565535,6224,
1220008,122000802,Office Of Supportive Housing,"Friends Rehabilitation Programs, Inc.",OESS (OSHA),Transitional Housing,2011-07-01T00:00:00Z,2013-04-30T00:00:00Z,0,996432,10251,
1220008,122000803,Office Of Supportive Housing,"Friends Rehabilitation Programs, Inc.",OESS (OSHA),Transitional Housing,2013-05-01T00:00:00Z,2013-09-30T00:00:00Z,92,0,0,
1320025,1320025,Office Of Supportive Housing,"Friends Rehabilitation Programs, Inc.",OESS (OSHA),Trans. Housing,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,850000,113683,
1320310,1320310,Office Of Supportive Housing,"Friends Rehabilitation Programs, Inc.",OESS (OSHA),S+C Assisted Living II,2012-08-01T00:00:00Z,2013-07-31T00:00:00Z,31,182136,74287,
1320574,1320574,Office Of Supportive Housing,"Friends Rehabilitation Programs, Inc.",OESS (OSHA),S+C Assisted Living I,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,153,129192,74167,
1320152,1320152,Office Of Supportive Housing,Gaudenzia Inc,OESS (OSHA),Single EH Kirkbride,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1376696,1062260,Gaudenzia Inc
1320535,1320535,Office Of Supportive Housing,Gaudenzia Inc,OESS (OSHA),S+C Shelton Court  ,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,62,90300,35827,Gaudenzia Inc
1320011,1320011,Office Of Supportive Housing,Germantown Life Enrichment Center,OESS (OSHA),Transitional Housing,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,326500,302610,Germantown Life Enrichment Center
1320023,1320023,Office Of Supportive Housing,Help Philadelphia Ii Associates L.P.,OESS (OSHA),Trans. Hsg. SHP Match,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,142800,132358,HELP Philadelphia II Associates L.P.
1320042,1320042,Office Of Supportive Housing,Health Promotion Council Of Se Pa Inc,OESS (OSHA),Nutritional Education,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,175000,138601,Health Promotion Council of SE Pa Inc
1320053,1320053,Office Of Supportive Housing,Homeless Advocacy Project,OESS (OSHA),Homeless Legal Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,80000,66670,Homeless Advocacy Project
1320054,1320054,Office Of Supportive Housing,Horizon House Inc,OESS (OSHA),Navigation Ctr. Night Hsg,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,589509,274646,Horizon House Inc
1320734,1320734,Office Of Supportive Housing,Horizon House Inc,OESS (OSHA),E.H. Randolph Court,2013-05-01T00:00:00Z,2013-06-30T00:00:00Z,0,309637,0,Horizon House Inc
MPXX13000081,MPXX13000081,Office Of Supportive Housing,Jacqueline Krosnodomskie,Miscellaneous Order,Resident Mobility Class,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,9480,7800,Jacqueline Krosnodomskie
1320035,1320035,Office Of Supportive Housing,Lutheran Settlement House,OESS (OSHA),Emergency Housing Family,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1086460,1006640,Lutheran Settlement House
1320127,1320127,Office Of Supportive Housing,Lutheran Settlement House,OESS (OSHA),Expanded Capacity EH,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,87600,55500,Lutheran Settlement House
1320022,1320022,Office Of Supportive Housing,Methodist Family Services Of Philadelphia,OESS (OSHA),Transitional Housing,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,450000,386278,Methodist Family Services of Philadelphia
MPXX13000082,MPXX13000082,Office Of Supportive Housing,Mildred M. Mcquade,Miscellaneous Order,Resident Ceramic Class,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,5000,4940,Mildred M. McQuade
1320220,1320220,Office Of Supportive Housing,Molletta Personal Care Home Inc,OESS (OSHA),Single Emerg Housing,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,230886,198081,Molletta Personal Care Home Inc
1120064,112006402,Office Of Supportive Housing,Morris Darlene,OESS (OSHA),Emer Housing for Families,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,415000,380419,Morris Darlene
1320036,1320036,Office Of Supportive Housing,Mount Airy Bethesda Manor Inc. D/b/a Stenton,OESS (OSHA),Family Emergency Housing,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1547994,1465661,Mount Airy Bethesda Manor Inc. d/b/a Stenton
1320055,1320055,Office Of Supportive Housing,"New Road To Success, Inc",OESS (OSHA),Special Services Case Mgt,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,137000,1139,
1320129,1320129,Office Of Supportive Housing,"New Road To Success, Inc",OESS (OSHA),Extended Capacity CM,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,53748,1483,
1320020,1320020,Office Of Supportive Housing,"Overington House, Inc.",OESS (OSHA),Transitional Housing,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,80000,5801,
1320665,1320665,Office Of Supportive Housing,Pathways To Housing Pa,OESS (OSHA),S+C Samaritan,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,215,575928,106123,Pathways To Housing PA
1220578,122057801,Office Of Supportive Housing,Pennsylvania Community Real Estate Corporation,OESS (OSHA),HOME CDBG Fund Renl Asst,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,481628,246800,Pennsylvania Community Real Estate Corporation
1320567,1320567,Office Of Supportive Housing,Pennsylvania Community Real Estate Corporation,OESS (OSHA),ESG HOME Rental Asst,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,271382,200365,Pennsylvania Community Real Estate Corporation
1320018,1320018,Office Of Supportive Housing,People's Emergency Center,OESS (OSHA),TH SHP Match-Rowan,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,709797,629505,People's Emergency Center
1320019,1320019,Office Of Supportive Housing,People's Emergency Center,OESS (OSHA),TH SHP Match-Spring,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,376653,337686,People's Emergency Center
1320128,1320128,Office Of Supportive Housing,People's Emergency Center,OESS (OSHA),Expanded Capacity EH,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,70028,65998,People's Emergency Center
1320141,1320141,Office Of Supportive Housing,People's Emergency Center,OESS (OSHA),EH For Families,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,613638,492404,People's Emergency Center
1320024,1320024,Office Of Supportive Housing,Philabundance,OESS (OSHA),Food Services Woodstock,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,202758,185554,Philabundance
1320051,1320051,Office Of Supportive Housing,Philabundance,OESS (OSHA),Culinary Training,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,57487,49069,Philabundance
1320017,1320017,Office Of Supportive Housing,Potter's House Mission,OESS (OSHA),Transitional Housing,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,174000,161735,Potter's House Mission
1220537,1220537,Office Of Supportive Housing,Project H O M E Inc,OESS (OSHA),S+C Kate's Place I,2012-05-01T00:00:00Z,2013-04-30T00:00:00Z,0,106380,75232,Project H O M E Inc
1220538,1220538,Office Of Supportive Housing,Project H O M E Inc,OESS (OSHA),S+C Kate's Place II,2012-05-01T00:00:00Z,2013-04-30T00:00:00Z,0,189120,125863,Project H O M E Inc
1320038,132003801,Office Of Supportive Housing,Project H O M E Inc,OESS (OSHA), S+C In Community,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,433399,284956,Project H O M E Inc
1320045,1320045,Office Of Supportive Housing,Project H O M E Inc,OESS (OSHA),S + C Rowan Judson,2012-08-01T00:00:00Z,2013-07-31T00:00:00Z,31,430200,311840,Project H O M E Inc
1320475,1320475,Office Of Supportive Housing,Project H O M E Inc,OESS (OSHA),S+C Rowan Diamond,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,123,133224,69129,Project H O M E Inc
1320476,1320476,Office Of Supportive Housing,Project H O M E Inc,OESS (OSHA),S+C Hope Haven II,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,92,70920,51040,Project H O M E Inc
1320554,1320554,Office Of Supportive Housing,Project H O M E Inc,OESS (OSHA),S+C St. John's House,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,153,270216,104185,Project H O M E Inc
1320555,1320555,Office Of Supportive Housing,Project H O M E Inc,OESS (OSHA),S+C St. John's House I,2012-12-01T00:00:00Z,2013-06-09T00:00:00Z,0,286440,99066,Project H O M E Inc
1320556,1320556,Office Of Supportive Housing,Project H O M E Inc,OESS (OSHA),S+C St. John's House II,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,153,44160,19809,Project H O M E Inc
1320052,132005201,Office Of Supportive Housing,Public Health Management Corporation,OESS (OSHA),Case Management Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1197455,960430,Public Health Management Corporation
1020035,102003504,Office Of Supportive Housing,Redevelopment Authority Of The City Of Philadelphia,General Consultant Services,SHP Development,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,0,168488,Redevelopment Authority of the City of Philadelphia
1120344,112034403,Office Of Supportive Housing,Redevelopment Authority Of The City Of Philadelphia,General Consultant Services,SHP Development,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,19100,0,Redevelopment Authority of the City of Philadelphia
1320057,132005701,Office Of Supportive Housing,Redevelopment Authority Of The City Of Philadelphia,General Consultant Services,SHP Developement,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,781000,342900,Redevelopment Authority of the City of Philadelphia
1320016,1320016,Office Of Supportive Housing,Resources For Human Development Inc,OESS (OSHA),Transitional Housing,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,201809,183620,Resources for Human Development Inc
1320033,1320033,Office Of Supportive Housing,Resources For Human Development Inc,OESS (OSHA),Family Emergency Housing ,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1438000,1271546,Resources for Human Development Inc
1320222,132022201,Office Of Supportive Housing,Resources For Human Development Inc,OESS (OSHA),Single Men Emerg. Housing,2013-01-01T00:00:00Z,2013-06-30T00:00:00Z,0,643647,91965,Resources for Human Development Inc
1220562,1220562,Office Of Supportive Housing,Salvation Army,OESS (OSHA),S+C Consolidated,2012-06-01T00:00:00Z,2013-05-31T00:00:00Z,0,312936,305895,Salvation Army
