original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short desc,start_dt,end_dt,days_remaining, amt , tot_payments ,orig_vendor,exempt_status,adv_or_exempt,profit_status
1520216,1520216,OFFICE OF SUPPORTIVE HOUSING,"Asociacion Puertorriquenos En Marcha, Inc.",OESS (OSHA),CoC Proyecto Hogareno,11/1/14,10/31/15,214," 277,884.00 ", -   ,"Asociacion Puertorriquenos En Marcha, Inc.",09,EXEMPT,Non Profit
1520351,1520351,OFFICE OF SUPPORTIVE HOUSING,"Asociacion Puertorriquenos En Marcha, Inc.",OESS (OSHA),COC-Escalera,10/1/14,9/30/15,183," 67,968.00 "," 21,054.19 ","Asociacion Puertorriquenos En Marcha, Inc.",09,EXEMPT,Non Profit
1420574,1420574,OFFICE OF SUPPORTIVE HOUSING,Bethesda Project Inc.,OESS (OSHA),CoC Bainbridge,4/1/14,3/31/15,0," 135,192.00 "," 111,400.15 ",Bethesda Project Inc.,09,EXEMPT,Non Profit
1520154,1520154,OFFICE OF SUPPORTIVE HOUSING,Bethesda Project Inc.,OESS (OSHA),Emergency Housing Singles,7/1/14,6/30/15,91," 1,543,611.00 "," 1,061,169.30 ",Bethesda Project Inc.,09,EXEMPT,Non Profit
1520390,1520390,OFFICE OF SUPPORTIVE HOUSING,Broad Street Ministry,OESS (OSHA),Winter Cafe,1/1/15,3/31/15,0," 153,860.00 "," 86,441.00 ",Broad Street Ministry,09,EXEMPT,Non Profit
1520295,1520295,OFFICE OF SUPPORTIVE HOUSING,Calcutta House,OESS (OSHA),COC Independence Place I,9/1/14,8/31/15,153," 26,976.00 "," 7,527.00 ",Calcutta House,09,EXEMPT,Non Profit
1520352,1520352,OFFICE OF SUPPORTIVE HOUSING,Calcutta House,OESS (OSHA),COC- Calcutta Serenity,10/1/14,9/30/15,183," 60,696.00 "," 17,690.00 ",Calcutta House,09,EXEMPT,Non Profit
1520441,1520441,OFFICE OF SUPPORTIVE HOUSING,Calcutta House,OESS (OSHA),INDEPENDENCE PLACE II,12/1/14,11/30/15,244," 13,608.00 "," 1,945.00 ",Calcutta House,09,EXEMPT,Non Profit
1520155,1520155,OFFICE OF SUPPORTIVE HOUSING,Catholic Social Services,OESS (OSHA),Emergency Housing Singles,7/1/14,6/30/15,91," 335,253.00 "," 180,923.37 ",Catholic Social Services,09,EXEMPT,Non Profit
1520217,1520217,OFFICE OF SUPPORTIVE HOUSING,Catholic Social Services,OESS (OSHA),SHP related TH,7/1/14,6/30/15,91," 217,129.00 "," 143,522.00 ",Catholic Social Services,09,EXEMPT,Non Profit
1420605,1420605,OFFICE OF SUPPORTIVE HOUSING,Citizens Acting Together Can Help -  CATCH,OESS (OSHA),SHP Patriot House,5/1/14,4/30/15,30," 62,393.00 "," 46,488.00 ",Citizens Acting Together Can Help -  CATCH,09,EXEMPT,Non Profit
1320534,132053403,OFFICE OF SUPPORTIVE HOUSING,Coelho Consulting INC,Computer and Information Svcs,Clearinghouse  ICHS Syst,12/1/14,11/30/15,244," 75,000.00 ", -   ,Coelho Consulting INC,01,ADVERTISED,For Profit
1520210,1520210,OFFICE OF SUPPORTIVE HOUSING,Comm for Dignity & Fairness for the Homeless Housing Dev Inc,OESS (OSHA),Case Mgmt. Services,7/1/14,6/30/15,91," 51,000.00 "," 37,969.00 ",Comm for Dignity & Fairness for the Homeless Housing Dev Inc,09,EXEMPT,Non Profit
1520207,1520207,OFFICE OF SUPPORTIVE HOUSING,Congreso De Latinos Unidos Inc,OESS (OSHA),Domestic Violence Svcs.,7/1/14,6/30/15,91," 500,000.00 "," 323,880.00 ",Congreso De Latinos Unidos Inc,09,EXEMPT,Non Profit
1420129,142012901,OFFICE OF SUPPORTIVE HOUSING,Corecare Food Services Inc.,OESS (OSHA),Emergency Food Services,7/1/14,6/30/15,91," 600,334.00 "," 349,955.65 ",Corecare Food Services Inc.,01,ADVERTISED,For Profit
1520162,1520162,OFFICE OF SUPPORTIVE HOUSING,"DePaul, USA, Inc.",OESS (OSHA),Transitional Housing,7/1/14,6/30/15,91," 300,000.00 "," 225,000.00 ","DePaul, USA, Inc.",01,ADVERTISED,Non Profit
MPXX15000025,MPXX15000025,OFFICE OF SUPPORTIVE HOUSING,"Dr. Bijan Etemad, M.D.",Miscellaneous Order,Resident Psychiatric Serv,7/1/14,6/30/15,91," 16,000.00 "," 6,000.00 ","Dr. Bijan Etemad, M.D.",102,EXEMPT,For Profit
1520195,152019501,OFFICE OF SUPPORTIVE HOUSING,Drueding Center,OESS (OSHA),Blueprint Case Management,7/1/14,6/30/15,91," 249,546.00 "," 142,748.00 ",Drueding Center,09,EXEMPT,Non Profit
1520322,1520322,OFFICE OF SUPPORTIVE HOUSING,Drueding Center,OESS (OSHA),Trans. SHP Match,7/1/14,6/30/15,91," 247,707.00 "," 157,032.00 ",Drueding Center,09,EXEMPT,Non Profit
1520447,1520447,OFFICE OF SUPPORTIVE HOUSING,Drueding Center,OESS (OSHA),SHP Match & Case Mgt,11/1/14,10/31/15,214," 79,725.00 "," 24,487.00 ",Drueding Center,09,EXEMPT,Non Profit
1520133,1520133,OFFICE OF SUPPORTIVE HOUSING,Episcopal Comm Services of the Diocese of Pa,OESS (OSHA),Emerg. Hsg. Families,7/1/14,6/30/15,91," 810,000.00 "," 519,631.65 ",Episcopal Comm Services of the Diocese of Pa,01,ADVERTISED,Non Profit
1320224,132022404,OFFICE OF SUPPORTIVE HOUSING,"Food Management Services, Inc dba Linton's Managed Services",OESS (OSHA),Riverview Food Service,7/1/14,6/30/15,91," 712,527.00 "," 503,603.31 ","Food Management Services, Inc dba Linton's Managed Services",01,ADVERTISED,For Profit
1520164,152016401,OFFICE OF SUPPORTIVE HOUSING,"Friends Rehabilitation Programs, Inc.",OESS (OSHA),Transitional Housing,7/1/14,6/30/15,91," 1,000,000.00 "," 520,952.00 ","Friends Rehabilitation Programs, Inc.",01,ADVERTISED,Non Profit
1520215,1520215,OFFICE OF SUPPORTIVE HOUSING,"Friends Rehabilitation Programs, Inc.",OESS (OSHA),Coc Assisted Living II,8/1/14,7/31/15,122," 172,728.00 "," 100,274.30 ","Friends Rehabilitation Programs, Inc.",09,EXEMPT,Non Profit
1520327,1520327,OFFICE OF SUPPORTIVE HOUSING,Gaudenzia Inc,OESS (OSHA),E/H HOP,7/1/14,6/30/15,91," 1,604,253.00 "," 555,259.90 ",Gaudenzia Inc,09,EXEMPT,Non Profit
1520373,1520373,OFFICE OF SUPPORTIVE HOUSING,Gaudenzia Inc,OESS (OSHA),COC Shelton Court,9/1/14,8/31/15,153," 90,300.00 "," 39,290.00 ",Gaudenzia Inc,09,EXEMPT,Non Profit
1520374,1520374,OFFICE OF SUPPORTIVE HOUSING,Gaudenzia Inc,OESS (OSHA),COC Tioga Arms,8/4/14,8/3/15,125," 274,596.00 "," 103,416.00 ",Gaudenzia Inc,09,EXEMPT,Non Profit
1520423,1520423,OFFICE OF SUPPORTIVE HOUSING,Gaudenzia Inc,OESS (OSHA),Winter Init.(Wash.&High),12/1/14,3/31/15,0," 505,649.00 "," 196,124.00 ",Gaudenzia Inc,09,EXEMPT,Non Profit
1520165,1520165,OFFICE OF SUPPORTIVE HOUSING,Germantown Life Enrichment Center,OESS (OSHA),Transitional Housing,7/1/14,6/30/15,91," 326,500.00 "," 194,615.00 ",Germantown Life Enrichment Center,01,ADVERTISED,Non Profit
1520218,1520218,OFFICE OF SUPPORTIVE HOUSING,H.E.L.P. Social Service Corporation,OESS (OSHA),SHP related TH,7/1/14,6/30/15,91," 142,800.00 "," 87,173.00 ",H.E.L.P. Social Service Corporation,09,EXEMPT,Non Profit
1520193,1520193,OFFICE OF SUPPORTIVE HOUSING,Health Promotion Council of SE Pa Inc,OESS (OSHA),Nutrition Education,7/1/14,6/30/15,91," 175,000.00 "," 34,730.00 ",Health Promotion Council of SE Pa Inc,09,EXEMPT,Non Profit
1520152,1520152,OFFICE OF SUPPORTIVE HOUSING,Homeless Advocacy Project,OESS (OSHA),Homeless Legal Service,7/1/14,6/30/15,91," 80,000.00 "," 53,336.00 ",Homeless Advocacy Project,09,EXEMPT,Non Profit
1520153,1520153,OFFICE OF SUPPORTIVE HOUSING,Horizon House Inc,OESS (OSHA),E.H. Randolph Court,7/1/14,6/30/15,91," 650,000.00 "," 412,412.00 ",Horizon House Inc,09,EXEMPT,Non Profit
1520198,1520198,OFFICE OF SUPPORTIVE HOUSING,Horizon House Inc,OESS (OSHA),E.H. Journey HOME Program,7/1/14,6/30/15,91," 500,000.00 "," 200,916.00 ",Horizon House Inc,09,EXEMPT,Non Profit
1520199,1520199,OFFICE OF SUPPORTIVE HOUSING,Horizon House Inc,OESS (OSHA),Navigation Ctr. Night Hsg,7/1/14,6/30/15,91," 474,509.00 "," 258,760.00 ",Horizon House Inc,09,EXEMPT,Non Profit
MPXX15000026,MPXX15000026,OFFICE OF SUPPORTIVE HOUSING,Jacqueline Krosnodomskie,Miscellaneous Order,Resident Mobility Class,7/1/14,6/30/15,91," 9,480.00 "," 5,940.00 ",Jacqueline Krosnodomskie,102,EXEMPT,For Profit
1520292,1520292,OFFICE OF SUPPORTIVE HOUSING,Lutheran Settlement House,OESS (OSHA),Emergency Hsg. Families,7/1/14,6/30/15,91," 1,095,781.00 "," 697,780.75 ",Lutheran Settlement House,09,EXEMPT,Non Profit
1520293,1520293,OFFICE OF SUPPORTIVE HOUSING,Lutheran Settlement House,OESS (OSHA),Expanded Capacity of EH,7/1/14,6/30/15,91," 87,600.00 "," 43,800.00 ",Lutheran Settlement House,09,EXEMPT,Non Profit
1520166,1520166,OFFICE OF SUPPORTIVE HOUSING,Methodist Family Services of Phila. d/b/a Methodist Services,OESS (OSHA),Transitional Housing,7/1/14,6/30/15,91," 450,000.00 "," 315,671.00 ",Methodist Family Services of Phila. d/b/a Methodist Services,01,ADVERTISED,Non Profit
1520381,1520381,OFFICE OF SUPPORTIVE HOUSING,Methodist Family Services of Phila. d/b/a Methodist Services,OESS (OSHA),COC Reunification,10/1/14,9/30/15,183," 22,500.00 "," 11,878.00 ",Methodist Family Services of Phila. d/b/a Methodist Services,09,EXEMPT,Non Profit
MPXX15000027,MPXX15000027,OFFICE OF SUPPORTIVE HOUSING,Mildred M. McQuade,Miscellaneous Order,Resident Ceramic Class,7/1/14,6/30/15,91," 5,000.00 "," 3,380.00 ",Mildred M. McQuade,102,EXEMPT,For Profit
1520137,1520137,OFFICE OF SUPPORTIVE HOUSING,Morris Darlene,OESS (OSHA),Emerg. Hsg. Families,7/1/14,6/30/15,91," 415,000.00 "," 275,580.00 ",Morris Darlene,01,ADVERTISED,For Profit
1520204,1520204,OFFICE OF SUPPORTIVE HOUSING,Mount Airy Bethesda Manor Inc. d/b/a Stenton,OESS (OSHA),Stenton EH Families,7/1/14,6/30/15,91," 1,547,994.00 "," 1,216,811.38 ",Mount Airy Bethesda Manor Inc. d/b/a Stenton,09,EXEMPT,Non Profit
MPXX15000236,MPXX15000236,OFFICE OF SUPPORTIVE HOUSING,Myers Diana T & Associates,Miscellaneous Order,CoC TrainingTech. Assis.,8/1/14,6/30/15,91," 32,000.00 "," 15,401.24 ",Myers Diana T & Associates,102,EXEMPT,For Profit
1420610,1420610,OFFICE OF SUPPORTIVE HOUSING,Northern Children's Services,OESS (OSHA),New Generations,6/1/14,5/31/15,61," 85,150.00 ", -   ,Northern Children's Services,09,EXEMPT,Non Profit
MPXX15000300,MPXX15000300,OFFICE OF SUPPORTIVE HOUSING,One Day At A Time Inc.,Miscellaneous Order,Miscellaneous Order,1/28/15,6/30/15,91," 30,000.00 "," 25,286.00 ",One Day At A Time Inc.,103,Prior to 2-1-2006,Non Profit
1520219,1520219,OFFICE OF SUPPORTIVE HOUSING,"Overington House, Inc.",OESS (OSHA),SHP related TH,7/1/14,6/30/15,91," 80,000.00 "," 42,360.00 ","Overington House, Inc.",09,EXEMPT,Non Profit
1420436,142043601,OFFICE OF SUPPORTIVE HOUSING,Pathways To Housing PA,OESS (OSHA),CoC Samaritan,2/1/14,1/31/15,0," 600,928.00 "," 413,834.00 ",Pathways To Housing PA,09,EXEMPT,Non Profit
1520404,1520404,OFFICE OF SUPPORTIVE HOUSING,Pathways To Housing PA,OESS (OSHA),CoC DOEH Housing First,11/1/14,10/31/15,214," 510,927.00 ", -   ,Pathways To Housing PA,09,EXEMPT,Non Profit
1220578,122057803,OFFICE OF SUPPORTIVE HOUSING,Pennsylvania Community Real Estate Corporation,OESS (OSHA),HOME CDBG Fund Rent,7/1/14,6/30/15,91," 247,114.00 "," 226,775.00 ",Pennsylvania Community Real Estate Corporation,09,EXEMPT,Non Profit
1320567,132056702,OFFICE OF SUPPORTIVE HOUSING,Pennsylvania Community Real Estate Corporation,OESS (OSHA),ESG Home Rental Assistan.,7/1/14,6/30/15,91," 359,000.00 "," 209,920.00 ",Pennsylvania Community Real Estate Corporation,09,EXEMPT,Non Profit
1420575,1420575,OFFICE OF SUPPORTIVE HOUSING,Pennsylvania Community Real Estate Corporation,OESS (OSHA),COC PCRC D&A/Efficiencies,4/1/14,3/31/15,0," 778,740.00 "," 592,972.00 ",Pennsylvania Community Real Estate Corporation,09,EXEMPT,Non Profit
1420576,1420576,OFFICE OF SUPPORTIVE HOUSING,Pennsylvania Community Real Estate Corporation,OESS (OSHA),COC PCRC Pathways/Reunif,4/1/14,3/31/15,0," 1,039,076.00 "," 803,402.00 ",Pennsylvania Community Real Estate Corporation,09,EXEMPT,Non Profit
1520138,1520138,OFFICE OF SUPPORTIVE HOUSING,People's Emergency Center,OESS (OSHA),Emerg. Hsg. Families,7/1/14,6/30/15,91," 613,638.00 "," 296,044.00 ",People's Emergency Center,01,ADVERTISED,Non Profit
1520148,1520148,OFFICE OF SUPPORTIVE HOUSING,People's Emergency Center,OESS (OSHA),Expanded Capacity EH,7/1/14,6/30/15,91," 70,028.00 "," 39,219.00 ",People's Emergency Center,09,EXEMPT,Non Profit
1520360,1520360,OFFICE OF SUPPORTIVE HOUSING,People's Emergency Center,OESS (OSHA),Fattah II,10/1/14,9/30/15,183," 76,227.00 ", -   ,People's Emergency Center,09,EXEMPT,Non Profit
1520376,1520376,OFFICE OF SUPPORTIVE HOUSING,People's Emergency Center,OESS (OSHA),Rowan House (TH SHP Match,7/1/14,6/30/15,91," 709,797.00 "," 323,270.00 ",People's Emergency Center,09,EXEMPT,Non Profit
1520377,1520377,OFFICE OF SUPPORTIVE HOUSING,People's Emergency Center,OESS (OSHA),Trans Hsg.SHP Match S/G,7/1/14,6/30/15,91," 376,653.00 "," 171,488.00 ",People's Emergency Center,09,EXEMPT,Non Profit
1520388,1520388,OFFICE OF SUPPORTIVE HOUSING,People's Emergency Center,OESS (OSHA),Jannie's Place,11/1/14,10/31/15,214," 83,704.00 ", -   ,People's Emergency Center,09,EXEMPT,Non Profit
1520157,1520157,OFFICE OF SUPPORTIVE HOUSING,Philabundance,OESS (OSHA),Emergency Food Service,7/1/14,6/30/15,91," 205,070.00 "," 73,294.38 ",Philabundance,09,EXEMPT,Non Profit
1520167,1520167,OFFICE OF SUPPORTIVE HOUSING,Potter's House Mission,OESS (OSHA),Transitional Housing,7/1/14,6/30/15,91," 174,000.00 "," 122,971.00 ",Potter's House Mission,01,ADVERTISED,Non Profit
1420578,1420578,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),CoC Kate's Place I,5/1/14,4/30/15,30," 81,540.00 "," 66,908.00 ",Project H O M E Inc,09,EXEMPT,Non Profit
1420579,1420579,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),CoC Kate's Place II,5/1/14,4/30/15,30," 181,440.00 "," 126,227.00 ",Project H O M E Inc,09,EXEMPT,Non Profit
1420580,1420580,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),CoC St. John's House I,6/10/14,6/9/15,70," 294,000.00 ", -   ,Project H O M E Inc,09,EXEMPT,Non Profit
1420616,1420616,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),COC St. John's I,6/1/14,5/31/15,61," 294,000.00 ", -   ,Project H O M E Inc,09,EXEMPT,Non Profit
1520161,1520161,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),CoC In Community/SERR,7/1/14,6/30/15,91," 385,860.00 "," 235,999.00 ",Project H O M E Inc,09,EXEMPT,Non Profit
1520262,1520262,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),CoC Kairos,8/1/14,7/31/15,122," 231,984.00 "," 108,613.00 ",Project H O M E Inc,09,EXEMPT,Non Profit
1520263,1520263,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),CoC Rowan Judson,8/1/14,7/31/15,122," 458,820.00 "," 230,451.00 ",Project H O M E Inc,09,EXEMPT,Non Profit
1520264,1520264,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),CoC Hope Haven II,10/1/14,9/30/15,183," 70,920.00 "," 27,272.00 ",Project H O M E Inc,09,EXEMPT,Non Profit
1520349,1520349,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),CoC Hope Haven I,10/1/14,9/30/15,183," 106,880.00 "," 26,425.00 ",Project H O M E Inc,09,EXEMPT,Non Profit
1520379,1520379,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),Rowan Diamond,11/1/14,10/31/15,214," 127,512.00 "," 32,594.00 ",Project H O M E Inc,09,EXEMPT,Non Profit
1520380,1520380,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),Integrated Supportive Hsg,12/1/14,11/30/15,244," 240,900.00 "," 53,080.00 ",Project H O M E Inc,09,EXEMPT,Non Profit
1520383,1520383,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),COC Fairmount,1/1/15,12/31/15,275," 43,128.00 ", -   ,Project H O M E Inc,09,EXEMPT,Non Profit
1520384,1520384,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),COC St. John's II,11/1/14,10/31/15,214," 44,160.00 ", -   ,Project H O M E Inc,09,EXEMPT,Non Profit
1520107,1520107,OFFICE OF SUPPORTIVE HOUSING,Public Health Management Corporation,OESS (OSHA),Case Management Services,7/1/14,6/30/15,91," 1,321,822.00 "," 827,197.00 ",Public Health Management Corporation,09,EXEMPT,Non Profit
1420396,142039601,OFFICE OF SUPPORTIVE HOUSING,Redevelopment Authority of the City of Philadelphia,General Consultant Services,SHP Development,7/1/14,6/30/15,91," 593,155.00 "," 360,000.50 ",Redevelopment Authority of the City of Philadelphia,08,EXEMPT,Non Profit
1520168,1520168,OFFICE OF SUPPORTIVE HOUSING,Resources for Human Development Inc,OESS (OSHA),Transitional Housing,7/1/14,6/30/15,91," 201,809.00 "," 114,091.00 ",Resources for Human Development Inc,01,ADVERTISED,Non Profit
1520192,1520192,OFFICE OF SUPPORTIVE HOUSING,Resources for Human Development Inc,OESS (OSHA),EH Singles Fernwood,7/1/14,6/30/15,91," 1,076,414.00 "," 643,647.29 ",Resources for Human Development Inc,09,EXEMPT,Non Profit
1520206,1520206,OFFICE OF SUPPORTIVE HOUSING,Resources for Human Development Inc,OESS (OSHA),Woodstock EH Families,7/1/14,6/30/15,91," 1,438,000.00 "," 785,661.00 ",Resources for Human Development Inc,09,EXEMPT,Non Profit
1520401,1520401,OFFICE OF SUPPORTIVE HOUSING,Resources for Human Development Inc,OESS (OSHA),Winter Initiative Singles,12/1/14,3/31/15,0," 486,073.00 "," 112,814.00 ",Resources for Human Development Inc,09,EXEMPT,Non Profit
1420594,1420594,OFFICE OF SUPPORTIVE HOUSING,Salvation Army,OESS (OSHA),COC-Consolidated,6/1/14,5/31/15,61," 329,676.00 "," 208,869.22 ",Salvation Army,09,EXEMPT,Non Profit
1520134,1520134,OFFICE OF SUPPORTIVE HOUSING,Salvation Army,OESS (OSHA),EH Combo Shield/Shirley,7/1/14,6/30/15,91," 2,535,082.00 "," 1,880,849.00 ",Salvation Army,01,ADVERTISED,Non Profit
MPXX15000273,MPXX15000273,OFFICE OF SUPPORTIVE HOUSING,Senior Living Software Inc.,Miscellaneous Order,Resident Info Software,12/10/14,6/30/15,91," 6,120.00 "," 1,020.00 ",Senior Living Software Inc.,102,EXEMPT,For Profit
1420163,142016302,OFFICE OF SUPPORTIVE HOUSING,Share Food Program Inc,OESS (OSHA),Emergency Food Program,7/1/14,6/30/15,91," 2,669,099.00 "," 1,468,191.00 ",Share Food Program Inc,09,EXEMPT,Non Profit
1520143,1520143,OFFICE OF SUPPORTIVE HOUSING,Socio-Emotional Learning Family Inc (Self),OESS (OSHA),EH Singles Outley House,7/1/14,6/30/15,91," 2,322,707.00 "," 1,570,403.53 ",Socio-Emotional Learning Family Inc (Self),09,EXEMPT,Non Profit
1520144,1520144,OFFICE OF SUPPORTIVE HOUSING,Socio-Emotional Learning Family Inc (Self),OESS (OSHA),EH Singles-Station House,7/1/14,6/30/15,91," 1,420,554.00 "," 1,000,071.08 ",Socio-Emotional Learning Family Inc (Self),09,EXEMPT,Non Profit
1520147,1520147,OFFICE OF SUPPORTIVE HOUSING,Socio-Emotional Learning Family Inc (Self),OESS (OSHA),EH Combo Erie+Susquehanna,7/1/14,6/30/15,91," 387,231.00 "," 267,082.00 ",Socio-Emotional Learning Family Inc (Self),09,EXEMPT,Non Profit
1520169,1520169,OFFICE OF SUPPORTIVE HOUSING,Socio-Emotional Learning Family Inc (Self),OESS (OSHA),Transitional Housing,7/1/14,6/30/15,91," 191,674.00 "," 116,689.00 ",Socio-Emotional Learning Family Inc (Self),01,ADVERTISED,Non Profit
1520163,1520163,OFFICE OF SUPPORTIVE HOUSING,"The Doe Fund, Inc.",OESS (OSHA),Transitional Housing,7/1/14,6/30/15,91," 1,501,169.00 "," 1,205,581.00 ","The Doe Fund, Inc.",01,ADVERTISED,Non Profit
MPXX15000028,MPXX15000028,OFFICE OF SUPPORTIVE HOUSING,Thomas Jefferson University,Miscellaneous Order,Occupational Therapy,7/1/14,6/30/15,91," 13,000.00 "," 6,500.00 ",Thomas Jefferson University,102,EXEMPT,Non Profit
1520135,1520135,OFFICE OF SUPPORTIVE HOUSING,Travelers Aid Society of Philadelphia d/b/a Families Forward,OESS (OSHA),Emerg. Hsg. Families,7/1/14,6/30/15,91," 2,483,725.00 "," 1,508,609.48 ",Travelers Aid Society of Philadelphia d/b/a Families Forward,01,ADVERTISED,Non Profit
1520220,152022001,OFFICE OF SUPPORTIVE HOUSING,Travelers Aid Society of Philadelphia d/b/a Families Forward,OESS (OSHA),SHP related TH,7/1/14,6/30/15,91," 316,010.00 "," 215,315.00 ",Travelers Aid Society of Philadelphia d/b/a Families Forward,09,EXEMPT,Non Profit
1520131,1520131,OFFICE OF SUPPORTIVE HOUSING,Trevors Campaign For The Homeless Inc,OESS (OSHA),Emerg. Hsg. Families,7/1/14,6/30/15,91," 418,606.00 "," 339,493.00 ",Trevors Campaign For The Homeless Inc,01,ADVERTISED,Non Profit
MPXX15000264,MPXX15000264,OFFICE OF SUPPORTIVE HOUSING,Trinity Memorial Church d/b/a C.O.R.P.,Miscellaneous Order,Winter EH for Single Men,12/1/14,6/30/15,91," 12,000.00 "," 9,000.00 ",Trinity Memorial Church d/b/a C.O.R.P.,102,EXEMPT,Non Profit
